,Unnamed: 0,tweet,target
1254,1254,Looks like it's one of those cry yourself to sleep nights...,1
1255,1255,I've slept the better part of two days away   .,1
1259,1259,still feeling like crap. havent had a good christmas in quite a few years   ,1
1260,1260,"Hope 2016 is a better year for me, 2015 wasn't good. Hope things can go right in my life. ",1
1261,1261,"I only miss the memories, not you   ",1
1262,1262,No more Twitter for tonight... Today is officially my birthday.. and I wish I was dead... ????????    pic.twitter.com/t1TP7HcFJr,1
1263,1263,"Its the 31.12.14, 22:34  in South Africa right now & I am literally alone on New Years Eve. Literally.   ",1
1270,1270,When i just keep hating my life due the others that put an extreme pressure on me...    ,1
1272,1272,can depression stop lack of promotion at work??,1
1273,1273,"Is everyone else in the world a  idiot, or am I wrong THAT often? ",1
1275,1275,Losing somebody that means the world to you ???–???°???°???°???°???«???«???«,1
1276,1276,It's my 21st today. And about 3% people actually give a damn.,1
1283,1283,"Annoyed, sad, disappointed. Can anything go right lately.?   ",1
1290,1290,"What's worse,  I don't want her knowing my whereabouts.   I'm tired of the , the  & not being able to live life.",1
1295,1295,Having depression is just like hell!!! Omg    pic.twitter.com/AeMNWwFdg8,1
1299,1299,I have exactly one more month to enjoy being in my 20's.   ,1
1305,1305,I need friends on here so lonely talking to myself just mad this Twitter and need friends ??,1
1306,1306,nothing happened to make me sad but i almost burst into tears like 3 times today¿,1
1310,1310,ugh i’m so unhappy and at war with myself,1
1315,1315,In my feelings tonite .    # tired,1
1326,1326,Really feel like shouting and throw things. I'm just so vexed.  ,1
1327,1327,Maybe I won't see 2017. I don't know.   ,1
1329,1329,Can't sleep..got so much on my mind ,1
1333,1333,"Omfgoodness! I have gained soooooooooo much weight, it is on like donkey Kong! ",1
1338,1338,Do you ever wanna cry in a corner hoping the day goes by faster?... no? Just me? ???…???¢???³???­ OK   ,1
1341,1341,I'm so angry. Like I really hate it.  sucks & it's not as simple as âœŒï¸�making oneself happyâœŒï¸�???’,1
1349,1349,"Hate having , feels like I'm on an out of control roller coaster! ???­ Keep being told 'snap out of it' - If only it was that easy!",1
1353,1353,So tired to blend in ??â–½?‹    pic.twitter.com/S71Lb5dNeo,1
1355,1355,"I have , but feel . ",1
1366,1366,Not having a good week,1
1372,1372,"you all depression ever made you stay home and cancel plans for weeks, but then feel like you're going crazy cuz you're home all the time? ",1
1373,1373,Always that shit! I'm going to be single like 4 ever   pic.twitter.com/PWlkFOYPrK,1
1378,1378,Feeling unappreciated.   I feel really crappy about myself right now.,1
1386,1386,Working with alergies is the most miserable shit in the world #miserable #alergies,1
1397,1397,Omg doorbell ring and I thought it was him…I hate anxiety attacks…,1
1398,1398,"Gutted ,my slipped disk decided to come back last night,led in bed on Christmas Day while my family having fun downstairs  ",1
1401,1401,No love here....    pic.twitter.com/FuvBXIPRnu,1
1407,1407,I was unaware this is how this was gonna be  ,1
1411,1411,Haven't seen the sun in weeks!!  ??,1
1412,1412,When you've forgotten how to speak when you haven't had anyone to listen to you for a long long time.,1
1415,1415,"I'm not suicidal. But I admit, there are moments where I wonder... ",1
1417,1417,We're just sad teens with a happy face,1
1418,1418,Back to work like nothing ever happened ,1
1423,1423,My biggest wish is to one day have a true friend. To be accepted the way I am.,1
1434,1434,One thing that always makes me sad is when I think about my life too much. The key is to keep myself distracted!  ,1
1443,1443,I could really go for a giant glass a milk and I have none.  ,1
1444,1444,Phone ring at anytime now . ??¤¦??�½â€�â™€ï¸� ,1
1451,1451,I lost in a maze. How to escape?,1
1454,1454,"Feeling a little depressed this evening, was wondering if this was connected to my little drink or just coincidence   ",1
1457,1457,The day when I don't fuck up anymore is the day I will be successful.... ,1
1459,1459,"I feel like I broke myself. I feel fractured and tired and I can't stop blaming myself like a broken record. I'm finding it so difficult to just survive, but I am surviving and so are you. I guess we can do this   ",1
1460,1460,Today just isn't a good day for me. :( ,1
1462,1462,i think i'll be sad from today until 357632477 years later....im not getting over this sadness,1
1465,1465,"You promised you wouldn't leave, lie or hurt me. . .  But now I'm stuck being all alone, waiting for you to need me again. . .   ",1
1468,1468,Never in my life have i ever been included. Then when I had my daughter i still never got included on my own 24.7 and now I have 2 kids still it happens to me.    pic.twitter.com/Bt9J2yE4Zz,1
1474,1474,"Such is my life! Too many weekends lost this summer to the damn IBS! So, so sick of it!   pic.twitter.com/z3Kw5dKl6K",1
1476,1476,"we all think about it, some more than others \n\n#death #sad #depressed #suicide",1
1478,1478,The worst part of working  is the  due to f'ed up melatonin and cortisol cycles.  ,1
1481,1481,Been left and grandma's house want to see mummy and daddy   ,1
1483,1483,this year keeps getting more depressing and disappointing,1
1488,1488,"@iamsiroberts Go and see the hell hole which is Halton, now that'll depress you.",1
1492,1492,Have to be skinnier.  Have to be prettier.  Have to be smarter.  Have to be anything  But myself.  ,1
1500,1500,Depression bit me so hard it took me months to get back on social media,1
1504,1504,Missing you this Christmas    pic.twitter.com/QfzTBKqHpz,1
1505,1505,"I'm very unhappy, I don't have a girlfriend, I don't have a Boyfriend and I don't Like where I live   ",1
1508,1508,Guys!!! I’m  im leaving Twitter!!! Am blacking out! ????????  pic.twitter.com/2ZPKNJ2QzA,1
1509,1509,I will choose to leave than to live..,1
1513,1513,I feel like I'm annoying like Always…,1
1517,1517,I feel like I'm waiting for something that isn't going happen.    pic.twitter.com/duO3xqIPNE,1
1519,1519,Is it weird that my  and   turns bad when it comes to  ?,1
1520,1520,"It's as though being with her is depressing, but when we break up it lifts and I go back to the source of the . Hmm.",1
1521,1521,I need to get to a place where I can separate my disconnects from reality. So far the drugs aren't helping much.  ,1
1524,1524,"That she feels good, feels no pain, is happy. If there isn't, I'll probably never see her again. Unless there's some other side, like hell. How she may get to that side, I don't know how that would be. She was too much of a saint. ",1
1528,1528,i thought i was getting better :/ ,1
1530,1530,Laughter is vital medicine if you suffer  or . Have a giggle on me :)  ,1
1534,1534,"Im so glad you can look at me and say Im ignorant, stuiped, and worthless. Its not like I wanted love and support from my mother ",1
1541,1541,watching that video and realizing that I've gotten uglier #depressed,1
1544,1544,Cant wear makeup for a while ????,1
1549,1549,no matter how many sad ghost man tears he's crying now! you are not entitled to forgiveness just because you're really sad now!!,1
1550,1550,It really needs to start snowing,1
1552,1552,"Using one of my favorite movies of all time to express my feelings is sometimes...more just validation than healing, I suppose.   pic.twitter.com/HzUFRLMgKC",1
1554,1554,Not making any plans to go out tonight is already proving to be a regrettable decision...  ,1
1558,1558,"It's sucks when you don't know what is wrong, but you know something is wrong. .   ",1
1559,1559,U know what's very pathetic? The fact that I dearly miss my professors but they probably forgot about me already. #sad #:(,1
1562,1562,You wanna know what is sad? Having a broken family while dealing with a broken heart.,1
1563,1563,Why is it when girls got broken they cut their hair?   depression always got me here i ??,1
1586,1586,It's only 7:20pm and I'm off my tits on alcohol   ,1
1589,1589,"Keep wondering how my life could've turned out, if not shaped by certain . Feeling  & .",1
1593,1593,Realized that not ever having children has made me .,1
1594,1594,The 1st thing I do when I'm  is look up sad things. I think I need to be looking up happy things instead.  pic.twitter.com/7h5BkVZKB8,1
